Parent PID 12
Child PIDs 13 14 15 16 17

Jiffies 6352, PID 17, -> Running
Jiffies 6357, PID 17, -> Ready (Preempted)
Jiffies 6357, PID 16, -> Running
Jiffies 6362, PID 16, -> Ready (Preempted)
Jiffies 6362, PID 15, -> Running
Jiffies 6367, PID 15, -> Ready (Preempted)
Jiffies 6367, PID 14, -> Running
Jiffies 6372, PID 14, -> Ready (Preempted)
Jiffies 6372, PID 13, -> Running
Jiffies 6377, PID 13, -> Ready (Preempted)
Jiffies 6377, PID 17, -> Running
Jiffies 6382, PID 17, -> Ready (Preempted)
Jiffies 6382, PID 16, -> Running
Jiffies 6387, PID 16, -> Ready (Preempted)
Jiffies 6387, PID 15, -> Running
Jiffies 6392, PID 15, -> Ready (Preempted)
Jiffies 6392, PID 14, -> Running
Jiffies 6397, PID 14, -> Ready (Preempted)
Jiffies 6397, PID 13, -> Running
Jiffies 6402, PID 13, -> Ready (Preempted)
Jiffies 6402, PID 17, -> Running
Jiffies 6407, PID 17, -> Ready (Preempted)
Jiffies 6407, PID 16, -> Running
Jiffies 6412, PID 16, -> Ready (Preempted)
Jiffies 6412, PID 15, -> Running
Jiffies 6417, PID 15, -> Ready (Preempted)
Jiffies 6417, PID 14, -> Running
Jiffies 6422, PID 14, -> Ready (Preempted)
Jiffies 6422, PID 13, -> Running
Jiffies 6427, PID 13, -> Ready (Preempted)
Jiffies 6427, PID 17, -> Running
Jiffies 6432, PID 17, -> Ready (Preempted)
Jiffies 6432, PID 16, -> Running
Jiffies 6437, PID 16, -> Ready (Preempted)
Jiffies 6437, PID 15, -> Running
Jiffies 6442, PID 15, -> Ready (Preempted)
Jiffies 6442, PID 14, -> Running
Jiffies 6447, PID 14, -> Ready (Preempted)
Jiffies 6447, PID 13, -> Running
Jiffies 6452, PID 13, -> Ready (Preempted)
Jiffies 6452, PID 17, -> Running
Jiffies 6457, PID 17, -> Ready (Preempted)
Jiffies 6457, PID 16, -> Running
Jiffies 6462, PID 16, -> Ready (Preempted)
Jiffies 6462, PID 15, -> Running
Jiffies 6467, PID 15, -> Ready (Preempted)
Jiffies 6467, PID 14, -> Running
Jiffies 6472, PID 14, -> Ready (Preempted)
Jiffies 6472, PID 13, -> Running
Jiffies 6477, PID 13, -> Ready (Preempted)
Jiffies 6477, PID 17, -> Running
Jiffies 6482, PID 17, -> Ready (Preempted)
Jiffies 6482, PID 16, -> Running
Jiffies 6487, PID 16, -> Ready (Preempted)
Jiffies 6487, PID 15, -> Running
Jiffies 6492, PID 15, -> Ready (Preempted)
Jiffies 6492, PID 14, -> Running
Jiffies 6497, PID 14, -> Ready (Preempted)
Jiffies 6497, PID 13, -> Running
Jiffies 6502, PID 13, -> Ready (Preempted)
Jiffies 6502, PID 17, -> Running
Jiffies 6507, PID 17, -> Ready (Preempted)
Jiffies 6507, PID 16, -> Running
Jiffies 6512, PID 16, -> Ready (Preempted)
Jiffies 6512, PID 15, -> Running
Jiffies 6517, PID 15, -> Ready (Preempted)
Jiffies 6517, PID 14, -> Running
Jiffies 6522, PID 14, -> Ready (Preempted)
Jiffies 6522, PID 13, -> Running
Jiffies 6527, PID 13, -> Ready (Preempted)
Jiffies 6527, PID 17, -> Running
Jiffies 6532, PID 17, -> Ready (Preempted)
Jiffies 6532, PID 16, -> Running
Jiffies 6537, PID 16, -> Ready (Preempted)
Jiffies 6537, PID 15, -> Running
Jiffies 6542, PID 15, -> Ready (Preempted)
Jiffies 6542, PID 14, -> Running
Jiffies 6547, PID 14, -> Ready (Preempted)
Jiffies 6547, PID 13, -> Running
Jiffies 6552, PID 13, -> Ready (Preempted)
Jiffies 6552, PID 17, -> Running
Jiffies 6557, PID 17, -> Ready (Preempted)
Jiffies 6557, PID 16, -> Running
Jiffies 6562, PID 16, -> Ready (Preempted)
Jiffies 6562, PID 15, -> Running
Jiffies 6567, PID 15, -> Ready (Preempted)
Jiffies 6567, PID 14, -> Running
Jiffies 6572, PID 14, -> Ready (Preempted)
Jiffies 6572, PID 13, -> Running
Jiffies 6577, PID 13, -> Ready (Preempted)
Jiffies 6577, PID 17, -> Running
Jiffies 6582, PID 17, -> Ready (Preempted)
Jiffies 6582, PID 16, -> Running
Jiffies 6587, PID 16, -> Ready (Preempted)
Jiffies 6587, PID 15, -> Running
Jiffies 6592, PID 15, -> Ready (Preempted)
Jiffies 6592, PID 14, -> Running
Jiffies 6597, PID 14, -> Ready (Preempted)
Jiffies 6597, PID 13, -> Running
Jiffies 6602, PID 13, -> Ready (Preempted)
Jiffies 6602, PID 17, -> Running
Jiffies 6607, PID 17, -> Ready (Preempted)
Jiffies 6607, PID 16, -> Running
Jiffies 6612, PID 16, -> Ready (Preempted)
Jiffies 6612, PID 15, -> Running
Jiffies 6617, PID 15, -> Ready (Preempted)
Jiffies 6617, PID 14, -> Running
Jiffies 6622, PID 14, -> Ready (Preempted)
Jiffies 6622, PID 13, -> Running
Jiffies 6627, PID 13, -> Ready (Preempted)
Jiffies 6627, PID 17, -> Running
Jiffies 6632, PID 17, -> Ready (Preempted)
Jiffies 6632, PID 16, -> Running
Jiffies 6637, PID 16, -> Ready (Preempted)
Jiffies 6637, PID 15, -> Running
Jiffies 6642, PID 15, -> Ready (Preempted)
Jiffies 6642, PID 14, -> Running
Jiffies 6647, PID 14, -> Ready (Preempted)
Jiffies 6647, PID 13, -> Running
Jiffies 6652, PID 13, -> Ready (Preempted)
Jiffies 6652, PID 17, -> Running
Jiffies 6657, PID 17, -> Ready (Preempted)
Jiffies 6657, PID 16, -> Running
Jiffies 6662, PID 16, -> Ready (Preempted)
Jiffies 6662, PID 15, -> Running
Jiffies 6667, PID 15, -> Ready (Preempted)
Jiffies 6667, PID 14, -> Running
Jiffies 6672, PID 14, -> Ready (Preempted)
Jiffies 6672, PID 13, -> Running
Jiffies 6677, PID 13, -> Ready (Preempted)
Jiffies 6677, PID 17, -> Running
Jiffies 6682, PID 17, -> Ready (Preempted)
Jiffies 6682, PID 16, -> Running
Jiffies 6687, PID 16, -> Ready (Preempted)
Jiffies 6687, PID 15, -> Running
Jiffies 6692, PID 15, -> Ready (Preempted)
Jiffies 6692, PID 14, -> Running
Jiffies 6697, PID 14, -> Ready (Preempted)
Jiffies 6697, PID 13, -> Running
Jiffies 6702, PID 13, -> Ready (Preempted)
Jiffies 6702, PID 17, -> Running
Jiffies 6707, PID 17, -> Ready (Preempted)
Jiffies 6707, PID 16, -> Running
Jiffies 6712, PID 16, -> Ready (Preempted)
Jiffies 6712, PID 15, -> Running
Jiffies 6717, PID 15, -> Ready (Preempted)
Jiffies 6717, PID 14, -> Running
Jiffies 6722, PID 14, -> Ready (Preempted)
Jiffies 6722, PID 13, -> Running
Jiffies 6727, PID 13, -> Ready (Preempted)
Jiffies 6727, PID 17, -> Running
Jiffies 6732, PID 17, -> Ready (Preempted)
Jiffies 6732, PID 16, -> Running
Jiffies 6737, PID 16, -> Ready (Preempted)
Jiffies 6737, PID 15, -> Running
Jiffies 6742, PID 15, -> Ready (Preempted)
Jiffies 6742, PID 14, -> Running
Jiffies 6747, PID 14, -> Ready (Preempted)
Jiffies 6747, PID 13, -> Running
Jiffies 6752, PID 13, -> Ready (Preempted)
Jiffies 6752, PID 17, -> Running
Jiffies 6757, PID 17, -> Ready (Preempted)
Jiffies 6757, PID 16, -> Running
Jiffies 6762, PID 16, -> Ready (Preempted)
Jiffies 6762, PID 15, -> Running
Jiffies 6767, PID 15, -> Ready (Preempted)
Jiffies 6767, PID 14, -> Running
Jiffies 6772, PID 14, -> Ready (Preempted)
Jiffies 6772, PID 13, -> Running
Jiffies 6777, PID 13, -> Ready (Preempted)
Jiffies 6777, PID 17, -> Running
Jiffies 6782, PID 17, -> Ready (Preempted)
Jiffies 6782, PID 16, -> Running
Jiffies 6787, PID 16, -> Ready (Preempted)
Jiffies 6787, PID 15, -> Running
Jiffies 6792, PID 15, -> Ready (Preempted)
Jiffies 6792, PID 14, -> Running
Jiffies 6797, PID 14, -> Ready (Preempted)
Jiffies 6797, PID 13, -> Running
Jiffies 6802, PID 13, -> Ready (Preempted)
Jiffies 6802, PID 17, -> Running
Jiffies 6807, PID 17, -> Ready (Preempted)
Jiffies 6807, PID 16, -> Running
Jiffies 6812, PID 16, -> Ready (Preempted)
Jiffies 6812, PID 15, -> Running
Jiffies 6817, PID 15, -> Ready (Preempted)
Jiffies 6817, PID 14, -> Running
Jiffies 6822, PID 14, -> Ready (Preempted)
Jiffies 6822, PID 13, -> Running
Jiffies 6827, PID 13, -> Ready (Preempted)
Jiffies 6827, PID 17, -> Running
Jiffies 6832, PID 17, -> Ready (Preempted)
Jiffies 6832, PID 16, -> Running
Jiffies 6837, PID 16, -> Ready (Preempted)
Jiffies 6837, PID 15, -> Running
Jiffies 6842, PID 15, -> Ready (Preempted)
Jiffies 6842, PID 14, -> Running
Jiffies 6847, PID 14, -> Ready (Preempted)
Jiffies 6847, PID 13, -> Running
Jiffies 6852, PID 13, -> Ready (Preempted)
Jiffies 6852, PID 17, -> Running
Jiffies 6857, PID 17, -> Ready (Preempted)
Jiffies 6857, PID 16, -> Running
Jiffies 6862, PID 16, -> Ready (Preempted)
Jiffies 6862, PID 15, -> Running
Jiffies 6867, PID 15, -> Ready (Preempted)
Jiffies 6867, PID 14, -> Running
Jiffies 6872, PID 14, -> Ready (Preempted)
Jiffies 6872, PID 13, -> Running
Jiffies 6877, PID 13, -> Ready (Preempted)
Jiffies 6877, PID 17, -> Running
Jiffies 6882, PID 17, -> Ready (Preempted)
Jiffies 6882, PID 16, -> Running
Jiffies 6887, PID 16, -> Ready (Preempted)
Jiffies 6887, PID 15, -> Running
Jiffies 6892, PID 15, -> Ready (Preempted)
Jiffies 6892, PID 14, -> Running
Jiffies 6897, PID 14, -> Ready (Preempted)
Jiffies 6897, PID 13, -> Running
Jiffies 6902, PID 13, -> Ready (Preempted)
Jiffies 6902, PID 17, -> Running
Jiffies 6907, PID 17, -> Ready (Preempted)
Jiffies 6907, PID 16, -> Running
Jiffies 6912, PID 16, -> Ready (Preempted)
Jiffies 6912, PID 15, -> Running
Jiffies 6917, PID 15, -> Ready (Preempted)
Jiffies 6917, PID 14, -> Running
Jiffies 6922, PID 14, -> Ready (Preempted)
Jiffies 6922, PID 13, -> Running
Jiffies 6927, PID 13, -> Ready (Preempted)
Jiffies 6927, PID 17, -> Running
Jiffies 6932, PID 17, -> Ready (Preempted)
Jiffies 6932, PID 16, -> Running
Jiffies 6937, PID 16, -> Ready (Preempted)
Jiffies 6937, PID 15, -> Running
Jiffies 6942, PID 15, -> Ready (Preempted)
Jiffies 6942, PID 14, -> Running
Jiffies 6947, PID 14, -> Ready (Preempted)
Jiffies 6947, PID 13, -> Running
Jiffies 6952, PID 13, -> Ready (Preempted)
Jiffies 6952, PID 17, -> Running
Jiffies 6957, PID 17, -> Ready (Preempted)
Jiffies 6957, PID 16, -> Running
Jiffies 6962, PID 16, -> Ready (Preempted)
Jiffies 6962, PID 15, -> Running
Jiffies 6967, PID 15, -> Ready (Preempted)
Jiffies 6967, PID 14, -> Running
Jiffies 6972, PID 14, -> Ready (Preempted)
Jiffies 6972, PID 13, -> Running
Jiffies 6977, PID 13, -> Ready (Preempted)
Jiffies 6977, PID 17, -> Running
Jiffies 6982, PID 17, -> Ready (Preempted)
Jiffies 6982, PID 16, -> Running
Jiffies 6987, PID 16, -> Ready (Preempted)
Jiffies 6987, PID 15, -> Running
Jiffies 6992, PID 15, -> Ready (Preempted)
Jiffies 6992, PID 14, -> Running
Jiffies 6997, PID 14, -> Ready (Preempted)
Jiffies 6997, PID 13, -> Running
Jiffies 7002, PID 13, -> Ready (Preempted)
Jiffies 7002, PID 17, -> Running
Jiffies 7007, PID 17, -> Ready (Preempted)
Jiffies 7007, PID 16, -> Running
Jiffies 7012, PID 16, -> Ready (Preempted)
Jiffies 7012, PID 15, -> Running
Jiffies 7017, PID 15, -> Ready (Preempted)
Jiffies 7017, PID 14, -> Running
Jiffies 7022, PID 14, -> Ready (Preempted)
Jiffies 7022, PID 13, -> Running
Jiffies 7027, PID 13, -> Ready (Preempted)
Jiffies 7027, PID 17, -> Running
Jiffies 7032, PID 17, -> Ready (Preempted)
Jiffies 7032, PID 16, -> Running
Jiffies 7037, PID 16, -> Ready (Preempted)
Jiffies 7037, PID 15, -> Running
Jiffies 7042, PID 15, -> Ready (Preempted)
Jiffies 7042, PID 14, -> Running
Jiffies 7047, PID 14, -> Ready (Preempted)
Jiffies 7047, PID 13, -> Running
Jiffies 7052, PID 13, -> Ready (Preempted)
Jiffies 7052, PID 17, -> Running
Jiffies 7057, PID 17, -> Ready (Preempted)
Jiffies 7057, PID 16, -> Running
Jiffies 7062, PID 16, -> Ready (Preempted)
Jiffies 7062, PID 15, -> Running
Jiffies 7067, PID 15, -> Ready (Preempted)
Jiffies 7067, PID 14, -> Running
Jiffies 7072, PID 14, -> Ready (Preempted)
Jiffies 7072, PID 13, -> Running
Jiffies 7077, PID 13, -> Ready (Preempted)
Jiffies 7077, PID 17, -> Running
Jiffies 7082, PID 17, -> Ready (Preempted)
Jiffies 7082, PID 16, -> Running
Jiffies 7087, PID 16, -> Ready (Preempted)
Jiffies 7087, PID 15, -> Running
Jiffies 7092, PID 15, -> Ready (Preempted)
Jiffies 7092, PID 14, -> Running
Jiffies 7097, PID 14, -> Ready (Preempted)
Jiffies 7097, PID 13, -> Running
Jiffies 7102, PID 13, -> Ready (Preempted)
Jiffies 7102, PID 17, -> Running
Jiffies 7107, PID 17, -> Ready (Preempted)
Jiffies 7107, PID 16, -> Running
Jiffies 7112, PID 16, -> Ready (Preempted)
Jiffies 7112, PID 15, -> Running
Jiffies 7117, PID 15, -> Ready (Preempted)
Jiffies 7117, PID 14, -> Running
Jiffies 7122, PID 14, -> Ready (Preempted)
Jiffies 7122, PID 13, -> Running
Jiffies 7127, PID 13, -> Ready (Preempted)
Jiffies 7127, PID 17, -> Running
Jiffies 7132, PID 17, -> Ready (Preempted)
Jiffies 7132, PID 16, -> Running
Jiffies 7137, PID 16, -> Ready (Preempted)
Jiffies 7137, PID 15, -> Running
Jiffies 7142, PID 15, -> Ready (Preempted)
Jiffies 7142, PID 14, -> Running
Jiffies 7147, PID 14, -> Ready (Preempted)
Jiffies 7147, PID 13, -> Running
Jiffies 7152, PID 13, -> Ready (Preempted)
Jiffies 7152, PID 17, -> Running
Jiffies 7157, PID 17, -> Ready (Preempted)
Jiffies 7157, PID 16, -> Running
Jiffies 7162, PID 16, -> Ready (Preempted)
Jiffies 7162, PID 15, -> Running
Jiffies 7167, PID 15, -> Ready (Preempted)
Jiffies 7167, PID 14, -> Running
Jiffies 7172, PID 14, -> Ready (Preempted)
Jiffies 7172, PID 13, -> Running
Jiffies 7177, PID 13, -> Ready (Preempted)
Jiffies 7177, PID 17, -> Running
Jiffies 7182, PID 17, -> Ready (Preempted)
Jiffies 7182, PID 16, -> Running
Jiffies 7187, PID 16, -> Ready (Preempted)
Jiffies 7187, PID 15, -> Running
Jiffies 7192, PID 15, -> Ready (Preempted)
Jiffies 7192, PID 14, -> Running
Jiffies 7197, PID 14, -> Ready (Preempted)
Jiffies 7197, PID 13, -> Running
Jiffies 7202, PID 13, -> Ready (Preempted)
Jiffies 7202, PID 17, -> Running
Jiffies 7207, PID 17, -> Ready (Preempted)
Jiffies 7207, PID 16, -> Running
Jiffies 7212, PID 16, -> Ready (Preempted)
Jiffies 7212, PID 15, -> Running
Jiffies 7217, PID 15, -> Ready (Preempted)
Jiffies 7217, PID 14, -> Running
Jiffies 7222, PID 14, -> Ready (Preempted)
Jiffies 7222, PID 13, -> Running
Jiffies 7227, PID 13, -> Ready (Preempted)
Jiffies 7227, PID 17, -> Running
Jiffies 7232, PID 17, -> Ready (Preempted)
Jiffies 7232, PID 16, -> Running
Jiffies 7237, PID 16, -> Ready (Preempted)
Jiffies 7237, PID 15, -> Running
Jiffies 7242, PID 15, -> Ready (Preempted)
Jiffies 7242, PID 14, -> Running
Jiffies 7247, PID 14, -> Ready (Preempted)
Jiffies 7247, PID 13, -> Running
Jiffies 7252, PID 13, -> Ready (Preempted)
Jiffies 7252, PID 17, -> Running
Jiffies 7257, PID 17, -> Ready (Preempted)
Jiffies 7257, PID 16, -> Running
Jiffies 7262, PID 16, -> Ready (Preempted)
Jiffies 7262, PID 15, -> Running
Jiffies 7267, PID 15, -> Ready (Preempted)
Jiffies 7267, PID 14, -> Running
Jiffies 7272, PID 14, -> Ready (Preempted)
Jiffies 7272, PID 13, -> Running
Jiffies 7277, PID 13, -> Ready (Preempted)
Jiffies 7277, PID 17, -> Running
Jiffies 7282, PID 17, -> Ready (Preempted)
Jiffies 7282, PID 16, -> Running
Jiffies 7287, PID 16, -> Ready (Preempted)
Jiffies 7287, PID 15, -> Running
Jiffies 7292, PID 15, -> Ready (Preempted)
Jiffies 7292, PID 14, -> Running
Jiffies 7297, PID 14, -> Ready (Preempted)
Jiffies 7297, PID 13, -> Running
Jiffies 7302, PID 13, -> Ready (Preempted)
Jiffies 7302, PID 17, -> Running
Jiffies 7307, PID 17, -> Ready (Preempted)
Jiffies 7307, PID 16, -> Running
Jiffies 7312, PID 16, -> Ready (Preempted)
Jiffies 7312, PID 15, -> Running
Jiffies 7317, PID 15, -> Ready (Preempted)
Jiffies 7317, PID 14, -> Running
Jiffies 7322, PID 14, -> Ready (Preempted)
Jiffies 7322, PID 13, -> Running
Jiffies 7327, PID 13, -> Ready (Preempted)
Jiffies 7327, PID 17, -> Running
Jiffies 7332, PID 17, -> Ready (Preempted)
Jiffies 7332, PID 16, -> Running
Jiffies 7337, PID 16, -> Ready (Preempted)
Jiffies 7337, PID 15, -> Running
Jiffies 7342, PID 15, -> Ready (Preempted)
Jiffies 7342, PID 14, -> Running
Jiffies 7347, PID 14, -> Ready (Preempted)
Jiffies 7347, PID 13, -> Running
Jiffies 7352, PID 13, -> Ready (Preempted)
Jiffies 7352, PID 17, -> Running
Jiffies 7357, PID 17, -> Ready (Preempted)
Jiffies 7357, PID 16, -> Running
Jiffies 7362, PID 16, -> Ready (Preempted)
Jiffies 7362, PID 15, -> Running
Jiffies 7367, PID 15, -> Ready (Preempted)
Jiffies 7367, PID 14, -> Running
Jiffies 7372, PID 14, -> Ready (Preempted)
Jiffies 7372, PID 13, -> Running
Jiffies 7377, PID 13, -> Ready (Preempted)
Jiffies 7377, PID 17, -> Running
Jiffies 7382, PID 17, -> Ready (Preempted)
Jiffies 7382, PID 16, -> Running
Jiffies 7387, PID 16, -> Ready (Preempted)
Jiffies 7387, PID 15, -> Running
Jiffies 7392, PID 15, -> Ready (Preempted)
Jiffies 7392, PID 14, -> Running
Jiffies 7397, PID 14, -> Ready (Preempted)
Jiffies 7397, PID 13, -> Running
Jiffies 7402, PID 13, -> Ready (Preempted)
Jiffies 7402, PID 17, -> Running
Jiffies 7407, PID 17, -> Ready (Preempted)
Jiffies 7407, PID 16, -> Running
Jiffies 7412, PID 16, -> Ready (Preempted)
Jiffies 7412, PID 15, -> Running
Jiffies 7417, PID 15, -> Ready (Preempted)
Jiffies 7417, PID 14, -> Running
Jiffies 7422, PID 14, -> Ready (Preempted)
Jiffies 7422, PID 13, -> Running
Jiffies 7427, PID 13, -> Ready (Preempted)
Jiffies 7427, PID 17, -> Running
Jiffies 7432, PID 17, -> Ready (Preempted)
Jiffies 7432, PID 16, -> Running
Jiffies 7437, PID 16, -> Ready (Preempted)
Jiffies 7437, PID 15, -> Running
Jiffies 7442, PID 15, -> Ready (Preempted)
Jiffies 7442, PID 14, -> Running
Jiffies 7447, PID 14, -> Ready (Preempted)
Jiffies 7447, PID 13, -> Running
Jiffies 7452, PID 13, -> Ready (Preempted)
Jiffies 7452, PID 17, -> Running
Jiffies 7457, PID 17, -> Ready (Preempted)
Jiffies 7457, PID 16, -> Running
Jiffies 7462, PID 16, -> Ready (Preempted)
Jiffies 7462, PID 15, -> Running
Jiffies 7467, PID 15, -> Ready (Preempted)
Jiffies 7467, PID 14, -> Running
Jiffies 7472, PID 14, -> Ready (Preempted)
Jiffies 7472, PID 13, -> Running
Jiffies 7477, PID 13, -> Ready (Preempted)
Jiffies 7477, PID 17, -> Running
Jiffies 7482, PID 17, -> Ready (Preempted)
Jiffies 7482, PID 16, -> Running
Jiffies 7487, PID 16, -> Ready (Preempted)
Jiffies 7487, PID 15, -> Running
Jiffies 7492, PID 15, -> Ready (Preempted)
Jiffies 7492, PID 14, -> Running
Jiffies 7497, PID 14, -> Ready (Preempted)
Jiffies 7497, PID 13, -> Running
Jiffies 7502, PID 13, -> Ready (Preempted)
Jiffies 7502, PID 17, -> Running
Jiffies 7507, PID 17, -> Ready (Preempted)
Jiffies 7507, PID 16, -> Running
Jiffies 7512, PID 16, -> Ready (Preempted)
Jiffies 7512, PID 15, -> Running
Jiffies 7517, PID 15, -> Ready (Preempted)
Jiffies 7517, PID 14, -> Running
Jiffies 7522, PID 14, -> Ready (Preempted)
Jiffies 7522, PID 13, -> Running
Jiffies 7527, PID 13, -> Ready (Preempted)
Jiffies 7527, PID 17, -> Running
Jiffies 7532, PID 17, -> Ready (Preempted)
Jiffies 7532, PID 16, -> Running
Jiffies 7537, PID 16, -> Ready (Preempted)
Jiffies 7537, PID 15, -> Running
Jiffies 7542, PID 15, -> Ready (Preempted)
Jiffies 7542, PID 14, -> Running
Jiffies 7547, PID 14, -> Ready (Preempted)
Jiffies 7547, PID 13, -> Running
Jiffies 7552, PID 13, -> Ready (Preempted)
Jiffies 7552, PID 17, -> Running
Jiffies 7557, PID 17, -> Ready (Preempted)
Jiffies 7557, PID 16, -> Running
Jiffies 7562, PID 16, -> Ready (Preempted)
Jiffies 7562, PID 15, -> Running
Jiffies 7567, PID 15, -> Ready (Preempted)
Jiffies 7567, PID 14, -> Running
Jiffies 7572, PID 14, -> Ready (Preempted)
Jiffies 7572, PID 13, -> Running
Jiffies 7577, PID 13, -> Ready (Preempted)
Jiffies 7577, PID 17, -> Running
Jiffies 7582, PID 17, -> Ready (Preempted)
Jiffies 7582, PID 16, -> Running
Jiffies 7587, PID 16, -> Ready (Preempted)
Jiffies 7587, PID 15, -> Running
Jiffies 7592, PID 15, -> Ready (Preempted)
Jiffies 7592, PID 14, -> Running
Jiffies 7597, PID 14, -> Ready (Preempted)
Jiffies 7597, PID 13, -> Running
Jiffies 7602, PID 13, -> Ready (Preempted)
Jiffies 7602, PID 17, -> Running
Jiffies 7607, PID 17, -> Ready (Preempted)
Jiffies 7607, PID 16, -> Running
Jiffies 7612, PID 16, -> Ready (Preempted)
Jiffies 7612, PID 15, -> Running
Jiffies 7617, PID 15, -> Ready (Preempted)
Jiffies 7617, PID 14, -> Running
Jiffies 7622, PID 14, -> Ready (Preempted)
Jiffies 7622, PID 13, -> Running
Jiffies 7627, PID 13, -> Ready (Preempted)
Jiffies 7627, PID 17, -> Running
Jiffies 7632, PID 17, -> Ready (Preempted)
Jiffies 7632, PID 16, -> Running
Jiffies 7637, PID 16, -> Ready (Preempted)
Jiffies 7637, PID 15, -> Running
Jiffies 7642, PID 15, -> Ready (Preempted)
Jiffies 7642, PID 14, -> Running
Jiffies 7647, PID 14, -> Ready (Preempted)
Jiffies 7647, PID 13, -> Running
Jiffies 7652, PID 13, -> Ready (Preempted)
Jiffies 7652, PID 17, -> Running
Jiffies 7657, PID 17, -> Ready (Preempted)
Jiffies 7657, PID 16, -> Running
Jiffies 7662, PID 16, -> Ready (Preempted)
Jiffies 7662, PID 15, -> Running
Jiffies 7667, PID 15, -> Ready (Preempted)
Jiffies 7667, PID 14, -> Running
Jiffies 7672, PID 14, -> Ready (Preempted)
Jiffies 7672, PID 13, -> Running
Jiffies 7677, PID 13, -> Ready (Preempted)
Jiffies 7677, PID 17, -> Running
Jiffies 7682, PID 17, -> Ready (Preempted)
Jiffies 7682, PID 16, -> Running
Jiffies 7687, PID 16, -> Ready (Preempted)
Jiffies 7687, PID 15, -> Running
Jiffies 7692, PID 15, -> Ready (Preempted)
Jiffies 7692, PID 14, -> Running
Jiffies 7697, PID 14, -> Ready (Preempted)
Jiffies 7697, PID 13, -> Running
Jiffies 7702, PID 13, -> Ready (Preempted)
Jiffies 7702, PID 17, -> Running
Jiffies 7707, PID 17, -> Ready (Preempted)
Jiffies 7707, PID 16, -> Running
Jiffies 7712, PID 16, -> Ready (Preempted)
Jiffies 7712, PID 15, -> Running
Jiffies 7717, PID 15, -> Ready (Preempted)
Jiffies 7717, PID 14, -> Running
Jiffies 7722, PID 14, -> Ready (Preempted)
Jiffies 7722, PID 13, -> Running
Jiffies 7727, PID 13, -> Ready (Preempted)
Jiffies 7727, PID 17, -> Running
Jiffies 7732, PID 17, -> Ready (Preempted)
Jiffies 7732, PID 16, -> Running
Jiffies 7737, PID 16, -> Ready (Preempted)
Jiffies 7737, PID 15, -> Running
Jiffies 7742, PID 15, -> Ready (Preempted)
Jiffies 7742, PID 14, -> Running
Jiffies 7747, PID 14, -> Ready (Preempted)
Jiffies 7747, PID 13, -> Running
Jiffies 7752, PID 13, -> Ready (Preempted)
Jiffies 7752, PID 17, -> Running
Jiffies 7757, PID 17, -> Ready (Preempted)
Jiffies 7757, PID 16, -> Running
Jiffies 7762, PID 16, -> Ready (Preempted)
Jiffies 7762, PID 15, -> Running
Jiffies 7767, PID 15, -> Ready (Preempted)
Jiffies 7767, PID 14, -> Running
Jiffies 7772, PID 14, -> Ready (Preempted)
Jiffies 7772, PID 13, -> Running
Jiffies 7777, PID 13, -> Ready (Preempted)
Jiffies 7777, PID 17, -> Running
Jiffies 7782, PID 17, -> Ready (Preempted)
Jiffies 7782, PID 16, -> Running
Jiffies 7787, PID 16, -> Ready (Preempted)
Jiffies 7787, PID 15, -> Running
Jiffies 7792, PID 15, -> Ready (Preempted)
Jiffies 7792, PID 14, -> Running
Jiffies 7797, PID 14, -> Ready (Preempted)
Jiffies 7797, PID 13, -> Running
Jiffies 7802, PID 13, -> Ready (Preempted)
Jiffies 7802, PID 17, -> Running
Jiffies 7807, PID 17, -> Ready (Preempted)
Jiffies 7807, PID 16, -> Running
Jiffies 7812, PID 16, -> Ready (Preempted)
Jiffies 7812, PID 15, -> Running
Jiffies 7817, PID 15, -> Ready (Preempted)
Jiffies 7817, PID 14, -> Running
Jiffies 7822, PID 14, -> Ready (Preempted)
Jiffies 7822, PID 13, -> Running
Jiffies 7827, PID 13, -> Ready (Preempted)
Jiffies 7827, PID 17, -> Running
Jiffies 7832, PID 17, -> Ready (Preempted)
Jiffies 7832, PID 16, -> Running
Jiffies 7837, PID 16, -> Ready (Preempted)
Jiffies 7837, PID 15, -> Running
Jiffies 7842, PID 15, -> Ready (Preempted)
Jiffies 7842, PID 14, -> Running
Jiffies 7847, PID 14, -> Ready (Preempted)
Jiffies 7847, PID 13, -> Running
Jiffies 7852, PID 13, -> Ready (Preempted)
Jiffies 7852, PID 17, -> Running
Jiffies 7857, PID 17, -> Ready (Preempted)
Jiffies 7857, PID 16, -> Running
Jiffies 7862, PID 16, -> Ready (Preempted)
Jiffies 7862, PID 15, -> Running
Jiffies 7867, PID 15, -> Ready (Preempted)
Jiffies 7867, PID 14, -> Running
Jiffies 7872, PID 14, -> Ready (Preempted)
Jiffies 7872, PID 13, -> Running
Jiffies 7877, PID 13, -> Ready (Preempted)
Jiffies 7877, PID 17, -> Running
Jiffies 7882, PID 17, -> Ready (Preempted)
Jiffies 7882, PID 16, -> Running
Jiffies 7887, PID 16, -> Ready (Preempted)
Jiffies 7887, PID 15, -> Running
Jiffies 7892, PID 15, -> Ready (Preempted)
Jiffies 7892, PID 14, -> Running
Jiffies 7897, PID 14, -> Ready (Preempted)
Jiffies 7897, PID 13, -> Running
Jiffies 7902, PID 13, -> Ready (Preempted)
Jiffies 7902, PID 17, -> Running
